date,Open,High,Low,Close,Volume,Moving Average_Returns,Moving Average_Equity,Moving Average_Signal,SMA_Short,SMA_Long,Equity_Curve,RSI_Returns,RSI_Equity,RSI_Signal,RSI,Breakout Range_Returns,Breakout Range_Equity,Breakout Range_Signal,High_Range,Low_Range,Breakout_Haut,Breakout_Bas,Breakout_Equity,Bollinger Bands_Returns,Bollinger Bands_Equity,Bollinger Bands_Signal,bb_middle,bb_upper,bb_lower,ATR,Entry_Price,Stop_Loss_ATR_L,Take_Profit_ATR_L,Stop_Loss_ATR_S,Take_Profit_ATR_S,PSAR,Stop_Loss
2025-05-28,200.59,202.73,199.9,200.42,45339678.0,0.0023505876469116505,0.9385155701240926,1,200.29166666666666,200.171875,0.9385155701240926,0.0,1.0,0,43.79409459106349,0.0,1.0047817682368503,0,216.23,195.07,False,False,1.0047817682368503,0.0,1.0182361417170749,0,202.15259259259258,210.78874329992658,193.5164418852586,4.434524844924562,199.95,193.29821273261314,213.25357453477366,206.60178726738684,186.64642546522632,205.865384,205.865384
2025-05-27,198.3,200.74,197.43,200.21,56288475.0,-0.0010477996207962637,0.9375321938656052,0,200.22,200.39875,0.9375321938656052,-0.0,1.0,0,48.73509741203838,-0.0,1.0047817682368503,0,216.23,195.07,False,False,1.0047817682368503,-0.0,1.0182361417170749,0,201.79185185185182,209.89211620425914,193.6915874994445,4.354201641715664,200.42,193.88869753742648,213.48260492514697,206.9513024625735,187.357395074853,205.68367632000002,205.68367632000002
2025-05-23,193.665,197.7,193.46,195.27,78432918.0,-0.0,0.9375321938656052,0,199.90166666666667,200.37562499999999,0.9375321938656052,-0.0,1.0,0,42.70063694267517,-0.0,1.0047817682368503,0,216.23,193.46,False,False,1.0047817682368503,-0.0,1.0182361417170749,0,201.11481481481482,208.15754864925952,194.07208098037012,4.525330095878831,200.21,193.42200485618176,213.7859902876365,206.99799514381826,186.6340097123635,205.50560279360002,205.50560279360002
2025-05-22,200.71,202.75,199.7,201.36,46742407.0,0.0,0.9375321938656052,0,200.16722222222222,200.55937500000002,0.9375321938656052,0.0,1.0,0,49.7766860205449,0.0,1.0047817682368503,0,216.23,193.46,False,False,1.0047817682368503,0.0,1.0182361417170749,0,200.70444444444442,206.17563588712633,195.2332530017625,4.7363779461732,195.27,188.1654330807402,209.4791338385196,202.37456691925982,181.06086616148042,205.02377868185602,205.02377868185602
2025-05-21,205.17,207.04,200.71,202.09,59211774.0,0.0,0.9375321938656052,0,200.52555555555554,200.91187499999998,0.9375321938656052,0.0,1.0,0,52.02259887005649,0.0,1.0047817682368503,0,216.23,193.46,False,False,1.0047817682368503,0.0,1.0182361417170749,0,200.4922222222222,205.23956715919743,195.744877285247,4.850208092875113,201.36,194.08468786068735,215.91062427862536,208.63531213931267,186.80937572137466,193.46,193.46
2025-05-20,207.67,208.47,205.03,206.86,42496635.0,0.0,0.9375321938656052,0,200.99444444444444,201.390625,0.9375321938656052,0.0,1.0,0,55.604349644500225,0.0,1.0047817682368503,0,214.65,193.46,False,False,1.0047817682368503,0.0,1.0182361417170749,-1,200.5548148148148,205.58344210816486,195.52618752146472,4.959478943384034,202.09,194.65078158492395,216.96843683015211,209.52921841507606,187.2115631698479,193.73160000000001,193.73160000000001
2025-05-19,207.91,209.48,204.26,208.78,46140527.0,0.0,0.9375321938656052,0,201.67944444444444,202.015625,0.9375321938656052,0.0,1.0,0,57.900081234768486,0.0,1.0047817682368503,0,213.34,193.46,False,False,1.0047817682368503,-0.009281639756356874,1.0087852406627542,-1,200.84,206.75131745671646,194.92868254328354,4.978087590285175,206.86,199.39286861457225,221.79426277085554,214.32713138542778,191.9257372291445,194.32113600000002,194.32113600000002
2025-05-16,212.36,212.57,209.77,211.26,54737850.0,0.0,0.9375321938656052,0,202.34944444444443,202.5525,0.9375321938656052,0.0,1.0,0,65.51797040169131,0.0,1.0047817682368503,0,212.57,193.46,False,False,1.0047817682368503,-0.011878532426477628,0.9968023524701897,-1,201.22000000000003,208.32265260829226,194.1173473917078,4.89322419097909,208.78,201.44016371353138,223.45967257293728,216.11983628646863,194.10032742706272,195.23066784000002,195.23066784000002
2025-05-15,210.95,212.96,209.54,211.45,45029473.0,0.0,0.9375321938656052,0,203.0533333333333,203.17749999999998,0.9375321938656052,0.0,1.0,-1,66.98174006444685,0.0,1.0047817682368503,0,212.96,193.46,False,False,1.0047817682368503,-0.0008993657104989783,0.9959058626142333,-1,201.5862962962963,209.67319864359627,193.49939394899633,4.787993891623442,211.26,204.07800916256483,225.62398167487032,218.44199083743516,196.89601832512966,196.61781441280002,196.61781441280002
2025-05-14,212.43,213.94,210.5801,212.33,49325825.0,0.0,0.9375321938656052,0,203.59000000000003,203.703125,0.9375321938656052,-0.004161740364152289,0.9958382596358477,0,65.57670772676376,0.0,1.0047817682368503,0,213.94,193.46,False,False,1.0047817682368503,-0.004161740364152289,0.9917611609868957,-1,202.03185185185183,211.05732204506114,193.0063816586425,4.68598718507891,211.45,204.42101922238163,225.5079615552367,218.47898077761835,197.39203844476327,198.25203297152,198.25203297152
2025-05-13,210.43,213.4,209.0,212.93,51909332.0,0.0,0.9375321938656052,0,204.22777777777776,204.471875,0.9375321938656052,0.0,0.9958382596358477,-1,69.03881700554533,0.0,1.0047817682368503,0,213.94,193.46,False,False,1.0047817682368503,-0.002825790043799792,0.9889586521723516,-1,202.45518518518514,212.36961218959613,192.54075818077416,4.665559529001846,212.33,205.33166070649725,226.32667858700555,219.32833929350278,198.33332141299448,200.1345890149376,200.1345890149376
2025-05-12,210.97,211.2679,206.75,210.79,63775814.0,-0.0,0.9375321938656052,0,204.60944444444442,204.97,0.9375321938656052,0.01005025125628145,1.005846684355806,0,63.58097023670027,-0.0,1.0047817682368503,0,213.94,193.46,False,False,1.0047817682368503,0.01005025125628145,0.9988979351087571,0,202.81777777777776,213.19795023525253,192.437605320303,4.773733848358857,212.93,205.76939922746172,227.25120154507658,220.0906007725383,198.60879845492343,201.7912383331451,201.7912383331451
2025-05-09,199.0,200.5399,197.535,198.53,36453923.0,-0.0,0.9375321938656052,0,204.4927777777778,204.67375,0.9375321938656052,-0.0,1.005846684355806,0,49.7706842781141,-0.0,1.0047817682368503,0,213.94,193.46,False,False,1.0047817682368503,-0.0,0.9988979351087571,0,202.89,213.12163721014403,192.65836278985594,5.379538573476081,210.79,202.72069213978588,226.92861572042824,218.8593078602141,194.65138427957174,213.94,213.94
2025-05-08,197.72,200.05,194.6796,197.49,50478872.0,-0.0,0.9375321938656052,0,204.19666666666666,204.410625,0.9375321938656052,-0.0,1.005846684355806,0,44.98644986449866,-0.0,1.0047817682368503,0,213.94,193.46,False,False,1.0047817682368503,-0.0,0.9988979351087571,0,202.95851851851853,213.01836860753315,192.8986684295039,5.378885818227791,198.53,190.46167127265832,214.6666574546834,206.59832872734168,182.3933425453166,213.6119,213.6119
2025-05-07,199.17,199.44,193.25,196.25,68616943.0,-0.0,0.9375321938656052,0,203.80666666666667,204.123125,0.9375321938656052,-0.0,1.005846684355806,0,44.96904024767803,-0.0,1.0047817682368503,0,213.94,193.25,False,False,1.0047817682368503,-0.0,0.9988979351087571,0,202.87814814814814,213.11486932031343,192.64142697598285,5.436822545497234,197.49,189.33476618175416,213.8004676364917,205.64523381824586,181.17953236350832,212.85460799999998,212.85460799999998
2025-05-06,198.21,200.65,197.02,198.51,51216482.0,0.0,0.9375321938656052,0,203.62944444444446,204.033125,0.9375321938656052,0.0,1.005846684355806,0,44.74451136584418,0.0,1.0047817682368503,0,213.94,193.25,False,False,1.0047817682368503,0.0,0.9988979351087571,0,202.95444444444445,213.02779076892094,192.88109811996796,5.362763792247432,196.25,188.20585431162885,212.3382913767423,204.29414568837115,180.1617086232577,211.67833151999997,211.67833151999997
2025-05-05,203.1,204.1,198.21,198.89,69018452.0,0.0,0.9375321938656052,0,203.52055555555555,203.9375,0.9375321938656052,0.0,1.005846684355806,0,48.20840197693574,0.0,1.0047817682368503,0,213.94,193.25,False,False,1.0047817682368503,0.0,0.9988979351087571,0,202.94296296296292,213.03409117476906,192.8518347511568,5.400423521372615,198.51,190.40936471794106,214.71127056411783,206.61063528205892,182.30872943588216,210.57263162879997,210.57263162879997
2025-05-02,206.09,206.99,202.16,205.35,101010621.0,0.0,0.9375321938656052,0,203.82055555555556,204.25875,0.9375321938656052,0.0,1.005846684355806,0,52.39447283740299,0.0,1.0047817682368503,0,213.94,193.25,False,False,1.0047817682368503,0.0,0.9988979351087571,0,203.1862962962963,213.18054078540587,193.19205180718671,5.593250412703144,198.89,190.50012438094527,215.66975123810943,207.2798756190547,182.11024876189055,209.53327373107197,209.53327373107197
2025-05-01,209.08,214.56,208.9,213.32,57365675.0,0.0,0.9375321938656052,0,204.53722222222223,205.386875,0.9375321938656052,0.0,1.005846684355806,0,58.32642916321457,0.0,1.0047817682368503,0,214.56,193.25,False,False,1.0047817682368503,0.0,0.9988979351087571,0,203.5807407407407,214.27825021333888,192.88323126814254,5.851589668938635,205.35,196.57261549659205,222.9047690068159,214.12738450340794,187.79523099318408,193.25,193.25
2025-04-30,209.3,213.58,206.6705,212.5,52286454.0,-0.0,0.9375321938656052,0,205.22,206.083125,0.9375321938656052,-0.0,1.005846684355806,0,59.06040268456377,-0.0,1.0047817682368503,0,214.56,193.25,False,False,1.0047817682368503,-0.0,0.9988979351087571,0,203.98999999999998,215.16496275575875,192.8150372442412,5.927154692585876,213.32,204.42926796112118,231.1014640777576,222.2107320388788,195.53853592224237,193.6762,193.6762
2025-04-29,208.693,212.24,208.37,211.21,36827633.0,-0.0,0.9375321938656052,0,206.10555555555555,206.65312500000002,0.9375321938656052,-0.0,1.005846684355806,0,58.62758161225851,-0.0,1.0047817682368503,0,214.56,193.25,False,False,1.0047817682368503,-0.0,0.9988979351087571,0,204.26,215.76261677152618,192.7573832284738,5.798786500258312,212.5,203.80182024961255,229.89635950077493,221.19817975038745,195.10364049922507,194.093876,194.093876
2025-04-28,210.0,211.5,207.46,210.14,38743074.0,-0.0,0.9375321938656052,0,206.59333333333333,206.858125,0.9375321938656052,-0.0,1.005846684355806,0,58.46204949343962,-0.0,1.0047817682368503,0,214.56,193.25,False,False,1.0047817682368503,-0.0,0.9988979351087571,0,204.61222222222221,216.23048158484994,192.9939628595945,5.673158893097003,211.21,202.7002616603545,228.22947667929103,219.71973833964552,194.190523320709,194.50319847999998,194.50319847999998
