date,Open,High,Low,Close,Volume,Moving Average_Returns,Moving Average_Equity,Moving Average_Signal,SMA_Short,SMA_Long,Equity_Curve,RSI_Returns,RSI_Equity,RSI_Signal,RSI,Breakout Range_Returns,Breakout Range_Equity,Breakout Range_Signal,High_Range,Low_Range,Breakout_Haut,Breakout_Bas,Breakout_Equity,Bollinger Bands_Returns,Bollinger Bands_Equity,Bollinger Bands_Signal,bb_middle,bb_upper,bb_lower,ATR,Entry_Price,Stop_Loss_ATR_L,Take_Profit_ATR_L,Stop_Loss_ATR_S,Take_Profit_ATR_S,PSAR,Stop_Loss
2024-10-01,5.62,5.63,5.41,5.48,7668484.0,0.0,1.1171549939806216,0,5.545454545454546,6.349444444444445,1.1171549939806216,0.0,1.651359963391727,0,46.153846153846246,0.0,1.0735827753793066,0,42.14,5.22,False,False,1.0735827753793066,0.0,1.211705516859005,0,5.7515,6.301855339765131,5.201144660234869,0.5739879207323914,5.34,4.479018118901413,7.061963762197173,6.200981881098587,3.618036237802826,5.25881592,5.25881592
2024-09-30,5.68,5.69,5.58,5.63,5920543.0,0.0,1.1171549939806216,0,5.5172727272727276,6.2775,1.1171549939806216,0.0,1.651359963391727,0,50.877192982456116,0.0,1.0735827753793066,0,8.35,5.22,False,False,1.0735827753793066,0.0,1.211705516859005,0,5.7245,6.2420896057766235,5.206910394223376,0.5479887835372205,5.48,4.65801682469417,7.123966350611662,6.301983175305831,3.836033649388339,5.2680396016,5.2680396016
2024-09-27,5.82,5.91,5.8,5.82,5665004.0,0.0,1.1171549939806216,0,5.514545454545455,6.213333333333334,1.1171549939806216,0.0,1.651359963391727,-1,70.58823529411765,0.0,1.0735827753793066,0,8.2999,5.22,False,False,1.0735827753793066,0.0,1.211705516859005,0,5.7195,6.231338841832077,5.207661158167923,0.5288467275702762,5.63,4.836729908644585,7.216540182710828,6.423270091355414,4.043459817289172,5.277078809568,5.277078809568
2024-09-26,5.71,5.845,5.69,5.74,7510525.0,-0.0,1.1171549939806216,0,5.526363636363637,6.147222222222222,1.1171549939806216,0.013745704467354014,1.6740590694177302,-1,76.19047619047616,-0.0,1.0735827753793066,0,8.2999,5.22,False,False,1.0735827753793066,-0.0,1.211705516859005,0,5.7035,6.1911997026941945,5.2158002973058055,0.5021433898866849,5.82,5.066784915169973,7.326430169660055,6.573215084830028,4.3135698303399455,5.302395657185279,5.302395657185279
2024-09-25,5.63,5.68,5.58,5.6,4241196.0,-0.0,1.1171549939806216,0,5.554545454545454,6.086944444444445,1.1171549939806216,0.024390243902439157,1.7148897784279187,-1,68.57142857142853,-0.0,1.0735827753793066,0,8.2999,5.22,False,False,1.0735827753793066,-0.0,1.211705516859005,0,5.6895,6.172178982355778,5.206821017644222,0.47770457632335034,5.74,5.023443135514975,7.173113728970051,6.456556864485026,4.306886271029949,5.326699830897868,5.326699830897868
2024-09-24,5.62,5.71,5.56,5.71,5744941.0,0.0,1.1171549939806216,0,5.582727272727272,6.024166666666667,1.1171549939806216,-0.019642857142857295,1.6812044434945128,-1,67.16417910447757,0.0,1.0735827753793066,0,8.2999,5.22,False,False,1.0735827753793066,0.0,1.211705516859005,0,5.676,6.140172381780749,5.211827618219251,0.45429710658596817,5.6,4.918554340121047,6.9628913197579045,6.281445659878952,4.237108680242095,5.350031837661954,5.350031837661954
2024-09-23,5.61,5.66,5.5915,5.61,5207646.0,-0.0,1.1171549939806216,0,5.590909090909091,5.958888888888889,1.1171549939806216,0.017513134851138257,1.7106476036257652,0,48.38709677419359,-0.0,1.0735827753793066,0,7.99,5.22,False,False,1.0735827753793066,-0.0,1.211705516859005,0,5.656000000000001,6.094652482049309,5.217347517950692,0.43031159897268473,5.71,5.064532601540973,7.000934796918054,6.355467398459027,4.419065203081946,5.372430564155476,5.372430564155476
2024-09-20,5.59,5.6379,5.5301,5.58,10696974.0,-0.0,1.1171549939806216,0,5.587272727272727,5.899166666666667,1.1171549939806216,-0.0,1.7106476036257652,0,23.91304347826089,-0.0,1.0735827753793066,0,7.77,5.22,False,False,1.0735827753793066,-0.0,1.211705516859005,0,5.631,6.024847686305284,5.2371523136947165,0.4072750561889215,5.61,4.999087415716618,6.831825168566764,6.220912584283383,4.388174831433236,5.393933341589257,5.393933341589257
2024-09-19,5.61,5.67,5.56,5.61,6630816.0,0.0,1.1171549939806216,0,5.593636363636364,5.866111111111111,1.1171549939806216,0.0,1.7106476036257652,0,34.1463414634147,0.0,1.0735827753793066,0,6.87,5.22,False,False,1.0735827753793066,0.0,1.211705516859005,0,5.6155,5.986362508226471,5.244637491773529,0.38604112360399856,5.58,5.000938314594002,6.738123370811996,6.159061685405998,4.421876629188004,5.414576007925687,5.414576007925687
2024-09-18,5.32,5.4477,5.245,5.33,6795536.0,-0.0,1.1171549939806216,0,5.586363636363637,5.825277777777778,1.1171549939806216,-0.0,1.7106476036257652,0,25.454545454545524,-0.0,1.0735827753793066,0,6.83,5.22,False,False,1.0735827753793066,-0.0,1.211705516859005,0,5.5815,5.925143710851863,5.237856289148137,0.38453818620371294,5.61,5.033192720694431,6.763614558611139,6.18680727930557,4.4563854413888615,5.91,5.91
