Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Moving Average_Signal,Moving Average_Returns,Moving Average_Equity,SMA_Short,SMA_Long,Equity_Curve,RSI_Signal,RSI_Returns,RSI_Equity,RSI,Breakout Range_Signal,Breakout Range_Returns,Breakout Range_Equity,High_Range,Low_Range,Breakout_Haut,Breakout_Bas,Breakout_Equity,Bollinger Bands_Signal,Bollinger Bands_Returns,Bollinger Bands_Equity,bb_middle,bb_upper,bb_lower,ATR,Entry_Price,Stop_Loss_ATR_L,Take_Profit_ATR_L,Stop_Loss_ATR_S,Take_Profit_ATR_S,PSAR,Stop_Loss
2023-11-02 00:00:00+01:00,13.224423403661806,13.254031000221149,12.859271516704036,12.997437477111816,466123,0.0,0.0,0,-0.0,1.0280488834753068,13.02704439163208,13.222120984395344,1.0280488834753068,0,-0.0,1.05667614268254,40.425545038540434,0,-0.0,0.8986245834024711,13.658659056817129,12.395430585293411,False,False,0.8986245834024711,0,-0.0,1.0382387959012331,13.145965433120727,13.488489696982615,12.80344116925884,0.28533842618699884,13.135602951049805,12.707595311769307,13.9916182296108,13.563610590330303,12.279587672488809,13.404399448062238,13.404399448062238
2023-11-03 00:00:00+01:00,13.046782512481316,13.096127565501272,12.770450592041016,12.770450592041016,597077,0.0,0.0,0,-0.0,1.0280488834753068,13.011253929138183,13.191198190053305,1.0280488834753068,0,-0.0,1.05667614268254,34.96928769142207,0,-0.0,0.8986245834024711,13.658659056817129,12.395430585293411,False,False,0.8986245834024711,0,-0.0,1.0382387959012331,13.137083339691163,13.507729857987652,12.766436821394674,0.28821975099223146,12.997437477111816,12.56510785062347,13.86209673008851,13.429767103600163,12.132778224135123,13.343861316296108,13.343861316296108
2023-11-06 00:00:00+01:00,12.770450968410929,12.839534421146327,12.681630999771638,12.780320167541504,486457,0.0,0.0,0,0.0,1.0280488834753068,12.997437381744385,13.161262321472169,1.0280488834753068,1,0.0,1.05667614268254,28.859068672753935,0,0.0,0.8986245834024711,13.658659056817129,12.395430585293411,False,False,0.8986245834024711,0,0.0,1.0382387959012331,13.117838859558105,13.51933009787439,12.716347621241821,0.2789114417338356,12.770450592041016,12.352083429440261,13.607184917242522,13.18881775464177,11.93371626683951,13.286955472435945,13.286955472435945
2023-11-07 00:00:00+01:00,12.711237370772364,12.977699153068674,12.711237370772364,12.898747444152832,301505,0.0,0.0,0,0.0,1.0280488834753068,12.980660152435302,13.141195392608642,1.0280488834753068,0,0.009266377920022828,1.0664677031597083,37.93102758856476,0,0.0,0.8986245834024711,13.658659056817129,12.395430585293411,False,False,0.8986245834024711,0,0.0,1.0382387959012331,13.098100900650024,13.501914277649615,12.694287523650434,0.27802218034544085,12.780320167541504,12.363286897023343,13.614386708577827,13.197353438059665,11.94625362650518,13.233463979207393,13.233463979207393
2023-11-08 00:00:00+01:00,12.829665183173235,13.066520314518176,12.829665183173235,13.05665111541748,341579,0.0,0.0,0,0.0,1.0280488834753068,12.969804286956787,13.124747117360434,1.0280488834753068,0,0.0,1.0664677031597083,46.71051627767408,0,0.0,0.8986245834024711,13.658659056817129,12.395430585293411,False,False,0.8986245834024711,0,0.0,1.0382387959012331,13.082804012298585,13.468137767252786,12.697470257344383,0.27508167684540513,12.898747444152832,12.486124928884724,13.723992474689048,13.31136995942094,12.073502413616616,13.183181975572554,13.183181975572554
2023-11-09 00:00:00+01:00,12.928354523063108,13.135602985960958,12.928354523063108,13.086257934570312,205114,0.0,0.0,0,0.0,1.0280488834753068,12.973751831054688,13.10829881032308,1.0280488834753068,0,0.0,1.0664677031597083,56.06057167538443,0,0.0,0.8986245834024711,13.658658320849389,12.395430585293411,False,False,0.8986245834024711,0,0.0,1.0382387959012331,13.059118461608886,13.376456124256915,12.741780798960857,0.2702364472777226,13.05665111541748,12.651296444500897,13.867360457250648,13.462005786334064,12.245941773584313,13.135916892155805,13.135916892155805
2023-11-10 00:00:00+01:00,13.056650317276834,13.421803132252128,13.056650317276834,13.362588882446287,314336,0.0,0.0,0,0.0,1.0280488834753068,13.013227653503417,13.103035354614258,1.0280488834753068,0,0.0,1.0664677031597083,64.15093078236767,0,0.0,0.8986245834024711,13.441540874090162,12.395430585293411,False,False,0.8986245834024711,0,0.0,1.0382387959012331,13.064052963256836,13.396675350840079,12.731430575673594,0.27701618782754917,13.086257934570312,12.67073365282899,13.91730649805296,13.501782216311636,12.255209371087664,12.395430585293411,12.395430585293411
2023-11-13 00:00:00+01:00,13.50075547350388,13.569837983881026,13.372458710533024,13.530362129211426,231571,0.0,0.0,0,0.0,1.0280488834753068,13.069480800628662,13.105009174346923,1.0280488834753068,0,0.0,1.0664677031597083,64.59628783113497,1,0.0,0.8986245834024711,13.569837983881026,12.395430585293411,True,False,0.8986245834024711,-1,0.0,1.0382387959012331,13.077869510650634,13.460158102915457,12.695580918385811,0.27203282451377697,13.362588882446287,12.954539645675622,14.178687355987618,13.770638119216953,12.546490408904956,12.415958036232585,12.415958036232585
2023-11-14 00:00:00+01:00,13.530361725806271,13.816561898922526,13.520492527138469,13.796823501586914,450511,0.0,0.0,1,0.0,1.0280488834753068,13.14152421951294,13.127707799275717,1.0280488834753068,0,0.0,1.0664677031597083,67.97751802515623,1,0.019693587638738075,0.9163217253900321,13.816561898922526,12.395430585293411,True,False,0.9163217253900321,-1,-0.019693587638738075,1.0177921491842143,13.097607421875,13.573994466658718,12.621220377091284,0.2737497207473684,13.530362129211426,13.119737548090374,14.351611291453532,13.940986710332478,12.70911296696932,12.462113234138522,12.462113234138522
2023-11-15 00:00:00+01:00,13.786955657499108,13.846168968924278,13.717872205931592,13.75734806060791,326314,0.0,0.0,1,-0.0028611977948738154,1.0251074322768847,13.20369873046875,13.157972621917725,1.0251074322768847,-1,-0.0,1.0664677031597083,71.17646323204235,0,-0.0028611977948738154,0.9136999476899511,13.846168968924278,12.395430585293411,False,False,0.9136999476899511,-1,0.0028611977948738154,1.0207042538371,13.123266744613648,13.677402945719512,12.569130543507784,0.26336022376489115,13.796823501586914,13.401783165939577,14.586904172881587,14.191863837234251,13.006742830292241,12.543380154025563,12.543380154025563
2023-11-16 00:00:00+01:00,13.786955871361052,14.053417659264872,13.727741617838744,13.737610816955566,441365,0.0,0.0,1,-0.0014346692084398205,1.0236367422084542,13.277716064453125,13.189882310231527,1.0236367422084542,-1,0.0014346692084398205,1.0679977315352271,73.78051546993132,0,-0.0,0.9136999476899511,14.053417659264872,12.395430585293411,False,False,0.9136999476899511,0,0.0014346692084398205,1.0221686268010037,13.152380228042603,13.767973051323983,12.536787404761222,0.26781135359783664,13.75734806060791,13.355631030211155,14.56078212140142,14.159065091004665,12.9539139998144,12.64760325921746,12.64760325921746
2023-11-17 00:00:00+01:00,13.796824129299246,13.796824129299246,13.68826576255008,13.737610816955566,618758,0.0,0.0,1,0.0,1.0236367422084542,13.37443208694458,13.216199588775634,1.0236367422084542,-1,-0.0,1.0679977315352271,73.78051546993132,0,0.0,0.9136999476899511,14.053417659264872,12.395430585293411,False,False,0.9136999476899511,0,0.0,1.0221686268010037,13.192843008041383,13.849247688964798,12.536438327117967,0.2564361402515031,13.737610816955566,13.352956606578312,14.506919237710076,14.122265027332821,12.968302396201057,12.788184699222201,12.788184699222201
2023-11-20 00:00:00+01:00,13.747479692607056,14.023810673125888,13.747479692607056,13.905383110046388,506912,0.0,0.0,1,0.012212625275695776,1.0361380341594801,13.486938381195069,13.240872033437093,1.0361380341594801,-1,-0.012212625275695776,1.0549546754446943,74.70590676214077,0,0.0,0.9136999476899511,14.053417659264872,12.395430585293411,False,False,0.9136999476899511,0,0.0,1.0221686268010037,13.242187881469727,13.954659442641978,12.529716320297476,0.2585621199599902,13.737610816955566,13.349767637015582,14.513297176835536,14.125453996895551,12.961924457075597,12.914707995226468,12.914707995226468
2023-11-21 00:00:00+01:00,13.934989516523766,14.092892931141597,13.806692756852131,13.974465370178224,384701,0.0,0.0,1,0.004968022785501347,1.041285591522109,13.594510173797607,13.263570658365886,1.041285591522109,-1,-0.004968022785501347,1.049713636579414,74.85382033704255,0,0.0,0.9136999476899511,14.092892931141597,12.395430585293411,False,False,0.9136999476899511,0,0.0,1.0221686268010037,13.287585163116455,14.062469849679713,12.512700476553198,0.2605362666978098,13.905383110046388,13.514578709999673,14.686991910139819,14.296187510093104,13.123774309952958,13.02857896163031,13.02857896163031
2023-11-22 00:00:00+01:00,13.95472813117044,14.260665766460304,13.95472813117044,14.181714057922363,734604,0.0,0.0,1,0.01483052712602606,1.0567284057331179,13.707016468048096,13.290874830881755,1.0567284057331179,-1,-0.01483052712602606,1.0341458300175634,83.70788834793335,1,0.0,0.9136999476899511,14.260665766460304,12.395430585293411,True,False,0.9136999476899511,0,0.0,1.0221686268010037,13.338410377502441,14.202708715200657,12.474112039804226,0.2637792215972424,13.974465370178224,13.578796537782361,14.765803034969952,14.370134202574087,13.183127705386497,13.156296637971664,13.156296637971664
2023-11-23 00:00:00+01:00,14.211320604284044,14.349486563754573,14.201452346676476,14.32974910736084,217817,0.0,0.0,1,0.010438445510454919,1.0677590076157129,13.831365585327148,13.316534169514973,1.0677590076157129,-1,-0.010438445510454919,1.023350955121061,96.47065377232309,1,0.010438445510454919,0.9232375548068181,14.349486563754573,12.395430585293411,True,False,0.9232375548068181,0,0.0,1.0221686268010037,13.402558708190918,14.356546503792078,12.448570912589759,0.25692159904259715,14.181714057922363,13.796331659358467,14.952478855050154,14.56709645648626,13.410949260794572,13.310908315960074,13.310908315960074
2023-11-24 00:00:00+01:00,14.36922486881935,14.398831523808646,14.171844659081136,14.201452255249023,376600,0.0,0.0,1,-0.008953182023676454,1.0581991668631092,13.915251922607421,13.347785949707031,1.0581991668631092,-1,0.008953182023676454,1.032513202496363,89.56048127828328,0,-0.008953182023676454,0.9149716409275387,14.398831523808646,12.395430585293411,False,False,0.9149716409275387,0,-0.0,1.0221686268010037,13.46423978805542,14.456571877669305,12.471907698441534,0.2547834037343766,14.32974910736084,13.947574001759275,15.09409931856397,14.711924212962405,13.56539889615771,13.477080835607193,13.477080835607193
2023-11-27 00:00:00+01:00,14.22118961829187,14.310010523856102,14.063286204479272,14.073155403137209,265406,0.0,0.0,1,-0.009034065657925527,1.0486393261105058,13.96953125,13.375090090433757,1.0486393261105058,-1,0.009034065657925527,1.0418409945603901,82.51368976897697,0,-0.0,0.9149716409275387,14.398831523808646,12.395430585293411,False,False,0.9149716409275387,0,-0.0,1.0221686268010037,13.519506025314332,14.518193558291427,12.520818492337236,0.2542077548516946,14.201452255249023,13.820140622971481,14.964075519804107,14.582763887526566,13.43882899069394,13.642995959483455,13.642995959483455
2023-11-28 00:00:00+01:00,14.063286368376827,14.211320585256724,13.994203859323356,14.10276222229004,285103,0.0,0.0,1,0.0021037797355831778,1.0508454322747127,14.000125122070312,13.398446655273437,1.0508454322747127,-1,-0.0021037797355831778,1.0396491905883343,81.17649800678832,0,0.0,0.9149716409275387,14.398831523808646,12.681630999771638,False,False,0.9149716409275387,0,0.0,1.0221686268010037,13.570824670791627,14.578599173892234,12.563050167691019,0.25155839564324267,14.073155403137209,13.695817809672345,14.827830590066936,14.450492996602073,13.318480216207481,13.77904636106199,13.77904636106199
2023-11-29 00:00:00+01:00,14.20145270676092,14.240928561727914,14.083025141859936,14.112631797790527,238798,0.0,0.0,1,0.0006998327948044558,1.051580848370489,14.035653495788575,13.427395661671957,1.051580848370489,-1,-0.0006998327948044558,1.0389216099896685,80.95241656001502,0,0.0,0.9149716409275387,14.398831523808646,12.681630999771638,False,False,0.9149716409275387,0,0.0,1.0221686268010037,13.619676113128662,14.633032417166081,12.606319809091243,0.24486875451643805,14.10276222229004,13.735459090515384,14.837368485839354,14.470065354064698,13.368155958740727,13.890607690356388,13.890607690356388
